id,first_name,last_name,monthly_income,happiness_monthly_income,monthly_saved_money,debt_amount,country,gender,birth_year,weekly_freetime_duration_minute,sleep_duration_hours_daily,child_count,pet_count,reading_book_count_yearly,yearly_vacation_count,daily_socilmedia_duration_minutes,happiness_score,work_situation,safety_feels_at_home,relationship_situation,doing_exercise,state_of_religiosity,bad_habits,family_relation_situation,trust_country_law,education_status,is_parents_alive
838,Edee,Gallichiccio,15111,1,NULL,18505,Poland,Male,1997,172,10,1,3,16,2,0,8,Tam Zamanli,Evet,Bekar,Hayir,Dindar,Yok,Normal,Evet,Lisans,Ikisi de Yasiyor
846,Alika,Boichat,12450,0,12450,46184,China,Female,1999,NULL,8,3,3,10,0,30,2,Tam Zamanli,Hayir,Bekar,Hayir,Dindar Degil,Yok,Normal,Evet,Ortaokul,Baba Yasiyor
854,Josias,McMurty,20150,1,12820,17134,Ireland,Male,1997,43,7,2,0,40,0,150,3,Tam Zamanli,Evet,Bekar,Hayir,NULL,Yok,Normal,Hayir,Ortaokul,Baba Yasiyor
862,Derrik,Ricker,NULL,0,12796,26882,United States,Male,1998,240,7,0,0,23,0,90,1,Tam Zamanli,Hayir,Bosanmis,Hayir,Dindar,Var,Kotu,Evet,Ortaokul,Baba Yasiyor
870,Eartha,Andell,15768,1,NULL,39391,Ecuador,Female,1998,143,3,0,2,22,1,0,10,Tam Zamanli,Hayir,Bekar,Hayir,Dindar,Yok,Normal,Evet,Lisans,Baba Yasiyor
878,Leland,Keddie,12836,1,1299,9268,Ethiopia,Male,1998,42,3,NULL,2,16,0,0,9,Tam Zamanli,Hayir,Bekar,Hayir,Dindar,Yok,Cok Iyi,Evet,Lisans,Ikisi de Yasiyor
886,Noam,Lound,18896,1,6677,33057,Uzbekistan,Male,1998,213,3,1,2,16,2,0,9,Tam Zamanli,Hayir,Bekar,Hayir,Dindar,Yok,Normal,Evet,Lisans,Anne Baba Yasamiyor
894,Pammy,Carnoghan,19859,1,15096,14790,Vietnam,Female,1998,142,7,3,2,44,0,0,9,Tam Zamanli,Hayir,Bekar,NULL,Dindar,Var,Cok Iyi,Evet,Lisans,Baba Yasiyor
902,Ethan,Adcock,NULL,NULL,6823,16812,Philippines,Male,1998,82,11,NULL,3,NULL,0,0,8,Yari Zamanli,Hayir,Bekar,Hayir,Dindar,Yok,Normal,NULL,Lisans,Baba Yasiyor
910,Marjie,Blazejewski,NULL,0,19558,15804,Russia,Male,1990,196,3,3,3,21,0,150,5,NULL,Hayir,Evli,Hayir,Dindar,Var,Cok Iyi,Hayir,Lise,Anne Baba Yasamiyor
918,Neall,Leynagh,15404,0,10404,38096,Sweden,Male,1998,24,8,1,5,5,0,0,7,Tam Zamanli,Evet,Evli,Hayir,Dindar Degil,Yok,Normal,Evet,Lisans,Baba Yasiyor
926,Ferdinanda,Bradnocke,16718,1,9718,42514,Kenya,Female,1969,246,3,2,2,14,0,0,10,Tam Zamanli,Hayir,Bekar,Hayir,Dindar,Var,Normal,Evet,Lisans,Baba Yasiyor
934,Garth,Petrosian,15940,1,5475,34119,China,Male,1998,22,4,4,2,36,1,0,10,Yari Zamanli,Hayir,Evli,Hayir,Dindar,Yok,Cok Iyi,NULL,Yuksek Lisans,Anne Baba Yasamiyor
942,Cointon,Rouf,28855,0,17691,9082,Brazil,Male,1998,238,8,1,1,NULL,0,90,5,Tam Zamanli,Hayir,NULL,Hayir,Dindar,Var,Normal,Evet,Lise,Anne Baba Yasamiyor
950,Audrie,Dzeniskevich,21164,0,NULL,42690,Bulgaria,Female,1997,94,3,3,2,16,0,0,7,Tam Zamanli,Hayir,Bosanmis,Hayir,Dindar,Var,Normal,Evet,Lisans,Ikisi de Yasiyor
958,Cristina,Sinclair,23524,1,3540,47419,China,Female,1998,62,8,1,0,10,0,NULL,2,Tam Zamanli,Hayir,Bekar,Hayir,Dindar Degil,Yok,Kotu,Evet,Ortaokul,NULL
966,Maible,Linkin,17957,0,16994,29113,Haiti,Female,1998,70,8,0,0,4,0,30,1,NULL,Evet,Bekar,Hayir,Dindar,Yok,NULL,Hayir,Ortaokul,Anne Baba Yasamiyor
974,Dickie,Frankcombe,7172,1,7172,11713,Chile,Male,1998,259,4,4,2,3,0,90,5,Tam Zamanli,Evet,Bekar,Hayir,Dindar Degil,Yok,Normal,Hayir,Lise,Anne Baba Yasamiyor
982,Bee,Causby,18975,NULL,11033,19606,Poland,Female,1988,245,10,2,2,26,0,0,9,Tam Zamanli,Evet,Bekar,Hayir,Dindar,Yok,Cok Iyi,Evet,Lisans,Ikisi de Yasiyor
990,Giacobo,Lias,15008,0,NULL,43943,Russia,Male,1998,81,10,1,2,20,0,0,7,Uzaktan,Evet,Evli,Hayir,Dindar Degil,Yok,Normal,Hayir,NULL,Baba Yasiyor
998,Jethro,Stranahan,7188,1,7188,24707,China,Male,1994,176,8,1,NULL,16,0,90,6,Tam Zamanli,Hayir,NULL,Hayir,Dindar Degil,NULL,Normal,Hayir,Lise,Baba Yasiyor
1006,Rianon,Bruckenthal,23070,0,14380,46138,Nigeria,Male,1998,123,8,0,2,3,1,0,7,Tam Zamanli,Evet,Evli,Hayir,Dindar,Yok,Normal,Hayir,Lisans,Anne Baba Yasamiyor
1014,Alane,Bitchener,19718,1,13783,32986,Portugal,Female,1998,298,6,0,2,35,0,0,7,Tam Zamanli,Hayir,Bosanmis,Hayir,Dindar Degil,Yok,Normal,Hayir,Lisans,Anne Baba Yasamiyor
1022,Codi,Zorzutti,15143,1,NULL,32365,Poland,Male,1999,281,4,2,2,24,0,0,8,Tam Zamanli,Evet,Bekar,Hayir,Dindar,Yok,Normal,Evet,Lisans,Anne Baba Yasamiyor
1030,Ly,Brodway,22606,0,15065,14089,Ivory Coast,Male,1998,186,4,3,2,34,0,0,7,Uzaktan,Evet,Bekar,Hayir,Dindar,Var,Normal,Evet,Lisans,Baba Yasiyor
1038,Phelia,Merdew,21505,1,NULL,342,Brazil,Male,1998,214,8,0,2,20,0,0,8,Tam Zamanli,Hayir,Bekar,Hayir,Dindar,Yok,Normal,Evet,Lisans,Baba Yasiyor
1046,Jehanna,Arnopp,13840,NULL,13220,48365,North Korea,Female,1998,59,7,3,3,5,2,90,4,Yari Zamanli,Evet,Bosanmis,Hayir,Dindar,Yok,Normal,Hayir,Lise,Ikisi de Yasiyor
1054,Cleo,Deware,16035,1,11035,18447,China,Female,1998,75,8,2,2,NULL,0,0,7,Tam Zamanli,Evet,Bekar,Hayir,Dindar,Var,Normal,Hayir,Lisans,Baba Yasiyor
1062,Eduardo,Scobie,29577,1,5526,31426,Indonesia,Male,1998,229,7,3,1,3,NULL,150,2,Tam Zamanli,Evet,NULL,Hayir,Dindar,Yok,NULL,Hayir,Lise,Anne Baba Yasamiyor
1070,Holt,McNee,19397,NULL,NULL,1163,China,Male,1998,283,4,2,0,20,0,30,3,Tam Zamanli,Evet,Bekar,Hayir,Dindar Degil,Var,Cok Iyi,Evet,Ortaokul,Baba Yasiyor
1078,Ellwood,Loseke,19718,1,6093,34089,Indonesia,Male,1998,49,8,0,2,20,0,0,9,Tam Zamanli,Hayir,Evli,Hayir,Dindar,Var,Cok Iyi,Evet,Lisans,Baba Yasiyor
1086,Pat,Skerman,3900,0,NULL,44874,United States,Male,1994,116,4,2,NULL,5,0,150,5,Tam Zamanli,Hayir,Bosanmis,Hayir,Dindar Degil,Yok,Normal,Hayir,Lisans,Anne Baba Yasamiyor
1094,Terrence,Vaar,14807,NULL,1216,3127,China,Male,1992,119,7,0,0,20,0,90,6,Yari Zamanli,Hayir,Bosanmis,Hayir,Dindar Degil,Yok,Cok Iyi,Evet,Yuksek Lisans,Ikisi de Yasiyor
1102,Danni,Messent,26794,1,NULL,30268,Russia,Female,1996,168,4,4,2,48,0,0,8,Yari Zamanli,Evet,Bosanmis,Hayir,Dindar,Yok,Normal,Evet,Lisans,Anne Baba Yasamiyor
1110,Ebba,McGovern,NULL,NULL,9323,25578,Canada,Female,1998,214,11,3,1,20,0,150,4,Tam Zamanli,Evet,Evli,Hayir,Dindar,Var,Cok Iyi,Evet,Lise,Ikisi de Yasiyor
1118,Carrol,Gabler,9099,1,8915,43605,Greece,Male,1977,140,4,0,0,33,1,90,5,Uzaktan,Hayir,Bekar,Hayir,Dindar Degil,Yok,Cok Iyi,Evet,Lise,Anne Baba Yasamiyor
1126,Myra,Titcombe,15393,0,15260,45080,Czech Republic,Female,1991,226,8,3,0,22,0,30,1,Tam Zamanli,Evet,NULL,Hayir,Dindar Degil,Var,Normal,Hayir,Lise,Ikisi de Yasiyor
1134,Maure,Adamovicz,24220,1,2414,9571,China,Female,1998,64,3,0,2,23,0,0,10,Tam Zamanli,Hayir,Bosanmis,Hayir,Dindar,Var,Cok Iyi,Evet,Lisans,Ikisi de Yasiyor
1142,Gus,Sparey,22683,0,3859,35869,Honduras,Male,1999,239,4,1,3,NULL,0,90,5,Tam Zamanli,Evet,Bekar,Hayir,Dindar Degil,Yok,Cok Iyi,Evet,Lise,Anne Baba Yasamiyor
1150,Amabelle,Munby,14312,1,NULL,32738,Poland,Female,1998,107,NULL,1,3,NULL,0,NULL,8,Tam Zamanli,Hayir,NULL,Hayir,Dindar,Yok,Cok Iyi,Evet,Lisans,Baba Yasiyor
1158,Etty,Bartram,28306,1,14623,20432,Japan,Female,1994,175,8,3,2,20,1,150,5,Tam Zamanli,Evet,Bekar,Hayir,Dindar Degil,NULL,Normal,Hayir,Lisans,Baba Yasiyor
1166,Siward,Morfett,19698,1,NULL,39586,Sweden,Male,1998,32,4,0,2,20,NULL,0,8,Uzaktan,Hayir,Evli,Hayir,Dindar,Yok,Normal,Evet,Lisans,Anne Baba Yasamiyor
1174,Martino,Haskins,16072,NULL,13067,44828,China,Male,1998,15,8,3,2,48,0,0,7,Tam Zamanli,Hayir,Evli,Hayir,Dindar,Var,Normal,Hayir,Yuksek Lisans,Ikisi de Yasiyor
1182,Leupold,Heindrick,2426,1,2426,41993,Sierra Leone,Male,1995,175,4,3,1,26,0,90,6,Tam Zamanli,Evet,Evli,Hayir,Dindar,Var,Normal,Evet,Yuksek Lisans,Anne Baba Yasamiyor
1190,Hamlen,Curado,15152,1,725,3117,Russia,Male,1998,180,8,2,2,25,2,0,8,Uzaktan,Evet,Bosanmis,Hayir,Dindar,Yok,Normal,Evet,Yuksek Lisans,Baba Yasiyor
1198,Ania,Stokes,1376,NULL,1376,24359,Poland,Female,1998,159,8,4,1,13,0,150,5,Tam Zamanli,Hayir,Bosanmis,Hayir,Dindar,Var,Normal,Evet,Yuksek Lisans,Ikisi de Yasiyor
1206,Fanny,Bossingham,10923,0,10923,17122,Norway,Female,1992,244,4,4,0,20,NULL,30,1,NULL,Evet,Bosanmis,Hayir,Dindar Degil,Var,Kotu,Hayir,Ortaokul,Ikisi de Yasiyor
1214,Truda,Fernanando,17246,0,13210,25407,Brazil,Female,1998,223,11,2,NULL,20,0,60,2,NULL,Hayir,Bekar,Hayir,Dindar Degil,Yok,Normal,Evet,Ortaokul,Anne Baba Yasamiyor
1222,Roselia,Orton,16319,0,NULL,320,China,Male,1984,256,8,2,0,20,NULL,90,1,Yari Zamanli,Hayir,Bosanmis,Hayir,Dindar Degil,Yok,Normal,Evet,Ortaokul,Baba Yasiyor
1230,Drugi,Jorden,14103,0,1496,23224,Saint Helena,Male,1996,204,6,3,2,20,0,0,8,Tam Zamanli,Evet,Evli,Hayir,Dindar,Yok,Normal,NULL,Lisans,Baba Yasiyor
1238,Toiboid,Andriolli,28312,1,570,755,Indonesia,Male,1999,95,4,2,2,47,0,0,10,Tam Zamanli,Evet,Bekar,Hayir,Dindar,Var,Normal,Evet,Lisans,Anne Baba Yasamiyor
1246,Wendie,Trowel,22583,1,1236,2783,China,Female,1998,144,11,3,3,37,1,150,5,Tam Zamanli,Hayir,Bekar,Hayir,Dindar,Var,Normal,Hayir,Lisans,Ikisi de Yasiyor
1254,Levi,Sparwell,16779,0,8668,6700,Indonesia,Male,1998,63,6,1,2,20,1,0,8,Yari Zamanli,Evet,Evli,Hayir,Dindar,Yok,Normal,Evet,Lisans,Baba Yasiyor
1262,Gray,Stagge,13318,1,5823,36497,Mongolia,Female,1998,197,4,1,NULL,35,0,150,5,Yari Zamanli,Evet,Bosanmis,Hayir,Dindar Degil,Var,Normal,Hayir,Lisans,Baba Yasiyor
1270,Clari,Bruyett,15178,1,6679,8395,Kazakhstan,Female,1998,268,8,1,2,20,0,0,10,Tam Zamanli,Hayir,Bosanmis,Hayir,Dindar,Yok,Normal,Evet,Lisans,Ikisi de Yasiyor
1278,Cirilo,Denziloe,4311,0,4311,26430,China,Male,1997,211,10,1,0,20,0,30,1,Uzaktan,Evet,Bosanmis,Hayir,Dindar,Yok,Normal,Hayir,Lise,Anne Baba Yasamiyor
1286,Marijo,Bousquet,19601,1,19018,17525,Indonesia,Female,1998,208,8,4,3,4,0,0,8,Uzaktan,Evet,Bosanmis,Hayir,Dindar,Yok,Normal,Evet,Lisans,Baba Yasiyor
1294,Lawrence,Barnard,12092,0,4328,34684,Peru,Male,1999,19,8,3,0,50,0,90,5,Tam Zamanli,Evet,Bekar,Hayir,Dindar Degil,Var,Cok Iyi,Hayir,Lisans,Ikisi de Yasiyor
1302,Gib,Rice,20960,0,NULL,23455,Armenia,Male,1963,177,7,2,0,4,0,90,6,Tam Zamanli,Evet,Bekar,Hayir,Dindar,Var,Normal,Evet,Yuksek Lisans,Anne Baba Yasamiyor
1310,Yorke,Pietasch,14100,0,2563,16773,Thailand,Male,2000,114,3,1,2,8,0,0,7,Uzaktan,Hayir,Bosanmis,Hayir,Dindar,Var,Normal,Hayir,Lisans,Ikisi de Yasiyor
1318,Aviva,Szachniewicz,24342,0,9289,33760,Argentina,Male,1998,75,4,4,0,20,0,90,6,Tam Zamanli,Evet,Bosanmis,Hayir,Dindar Degil,Var,Normal,Hayir,Lise,Ikisi de Yasiyor
1326,Mead,Carren,15739,0,8184,10384,France,Male,1998,165,8,1,NULL,NULL,1,0,7,Yari Zamanli,Hayir,Bosanmis,Hayir,Dindar Degil,Yok,Normal,Evet,Lisans,Baba Yasiyor
1334,Walt,Walkey,1423,0,1423,36268,Indonesia,Male,2000,101,5,1,0,20,0,150,1,Tam Zamanli,Evet,Bekar,Hayir,Dindar Degil,Yok,Kotu,Evet,NULL,Ikisi de Yasiyor
1342,Marcelo,Jarret,5653,1,5653,33415,Peru,Male,1992,164,8,3,3,36,2,30,3,Uzaktan,Evet,Bekar,Hayir,Dindar Degil,Var,Normal,Hayir,Ortaokul,Ikisi de Yasiyor
1350,Clyde,Imison,17053,0,9156,2828,Russia,Male,1965,286,8,4,1,20,0,150,3,Tam Zamanli,Evet,Evli,Hayir,Dindar,Var,Normal,Evet,Ortaokul,Baba Yasiyor
1358,Anjanette,Pagan,13996,1,11661,21702,China,Male,1998,130,8,0,3,10,0,150,3,Uzaktan,Hayir,Bekar,Hayir,Dindar Degil,Yok,NULL,Evet,Ortaokul,Baba Yasiyor
1366,Bartie,Kirrage,5612,1,4979,20537,Kiribati,Male,1994,288,8,2,0,26,0,150,2,Yari Zamanli,Evet,NULL,Hayir,Dindar Degil,Var,Normal,NULL,Lise,Baba Yasiyor
1374,Fan,Baskerville,17778,1,10496,29898,Finland,Female,1998,172,6,4,NULL,46,1,0,8,Tam Zamanli,Evet,Bosanmis,Hayir,Dindar,Yok,Normal,Evet,Lisans,Ikisi de Yasiyor
1382,Baillie,Holdall,20149,0,4135,27474,South Korea,Male,1980,81,8,0,3,45,0,150,5,Tam Zamanli,Evet,Bosanmis,Hayir,Dindar,Yok,Normal,Evet,Lisans,Baba Yasiyor
1390,Germain,Anmore,27714,0,1302,30142,China,Male,1987,116,5,4,3,20,NULL,0,8,Tam Zamanli,Evet,Evli,Hayir,NULL,Yok,Cok Iyi,Evet,Lisans,Anne Baba Yasamiyor
1398,Torey,Hablot,8092,0,8092,48730,United States,Female,1998,59,4,0,1,18,0,150,2,Tam Zamanli,Hayir,Evli,Hayir,Dindar,Var,Normal,NULL,Lise,Anne Baba Yasamiyor
1406,Ryley,Need,15292,0,6923,4039,South Africa,Male,1998,186,6,1,3,20,0,0,7,NULL,Evet,Bosanmis,Hayir,Dindar Degil,Var,Normal,Hayir,Yuksek Lisans,Ikisi de Yasiyor
1414,Tam,Pendre,16449,1,3889,34656,Czech Republic,Male,1998,160,4,3,2,27,1,0,8,Tam Zamanli,Evet,Bekar,Hayir,Dindar,NULL,Cok Iyi,NULL,Lisans,Anne Baba Yasamiyor
1422,Stace,Urlin,17639,NULL,12639,48302,Philippines,Female,1998,247,9,3,NULL,20,0,0,10,Tam Zamanli,Evet,Bekar,Hayir,Dindar,Var,Cok Iyi,Evet,NULL,Baba Yasiyor
1430,Carter,Axelbey,14352,0,13415,16502,Bosnia and Herzegovina,Male,1998,282,5,2,2,3,1,NULL,2,Yari Zamanli,Evet,Bosanmis,Hayir,Dindar Degil,Var,Kotu,Hayir,Lise,Anne Baba Yasamiyor
1438,Royal,Berndtssen,17676,1,4725,42674,Iran,Male,1998,119,8,3,1,18,0,150,2,Tam Zamanli,Evet,Bekar,Hayir,Dindar Degil,Var,Normal,Evet,Lise,Anne Baba Yasamiyor
1446,Travis,Cansdale,21656,NULL,5743,44333,Poland,Male,1998,159,4,0,0,20,0,90,4,Tam Zamanli,Evet,Bekar,Hayir,Dindar,Var,Normal,Evet,Lise,Baba Yasiyor
1454,Ermengarde,Berns,21488,0,8934,38375,Taiwan,Male,1995,73,11,2,3,20,0,150,3,Tam Zamanli,Hayir,Bekar,Hayir,Dindar,Var,Normal,Evet,Lise,Baba Yasiyor
1462,Dolf,Burnhard,8001,0,8001,10960,Czech Republic,Male,1981,283,4,1,0,29,0,150,1,Yari Zamanli,Hayir,Bekar,Hayir,Dindar Degil,Yok,Normal,Evet,Lise,Ikisi de Yasiyor
1470,Manuel,Meldrum,15067,1,NULL,29270,Greece,Male,1998,229,NULL,1,3,17,2,0,9,Yari Zamanli,Evet,Bekar,Hayir,Dindar,Yok,Normal,Evet,Lisans,Anne Baba Yasamiyor
1478,Bartram,Bachelar,14935,0,7126,32066,Pakistan,Male,2000,139,4,1,0,18,0,30,1,Tam Zamanli,Hayir,Bekar,Hayir,Dindar,Yok,Normal,NULL,Lise,Ikisi de Yasiyor
1486,Elvyn,Fairhead,15111,0,4426,11610,Brazil,Male,1998,266,6,1,2,28,0,0,8,NULL,Evet,Evli,Hayir,Dindar,Yok,NULL,Evet,Lisans,Ikisi de Yasiyor
1494,Nicko,Partrick,8295,0,8295,39534,France,Male,1998,169,4,1,0,20,1,90,6,Tam Zamanli,Hayir,Bekar,Hayir,Dindar Degil,Var,Normal,Evet,Yuksek Lisans,Baba Yasiyor
1502,Ode,Kinvan,13344,NULL,1807,1362,Peru,Male,1987,151,4,0,2,20,1,0,8,Tam Zamanli,Hayir,Bekar,Hayir,Dindar,Yok,Normal,Evet,Yuksek Lisans,Anne Baba Yasamiyor
1510,Si,Collcott,17167,0,12851,23073,China,Male,1998,214,5,1,1,NULL,1,30,1,Tam Zamanli,Evet,Bekar,Hayir,NULL,Yok,Kotu,Evet,Lise,Baba Yasiyor
1518,Jo,Caneo,4023,NULL,4023,10305,Philippines,Male,1998,233,4,1,1,NULL,0,150,6,Uzaktan,Evet,Bekar,Hayir,Dindar,Var,Cok Iyi,Hayir,NULL,Anne Baba Yasamiyor
1526,Hilliary,Sawood,18927,1,12516,33933,Ukraine,Female,1998,286,8,0,NULL,48,0,90,5,Tam Zamanli,NULL,Bekar,Hayir,Dindar Degil,Var,Cok Iyi,Hayir,Lise,Baba Yasiyor
4,Debbi,Labarre,5021,1,NULL,42960,Indonesia,Female,1996,61,4,3,1,10,0,150,2,Tam Zamanli,Hayir,Bekar,Hayir,Dindar,Yok,Normal,Hayir,Lise,Baba Yasiyor
12,Bridget,Giacoppo,19982,1,14497,44286,Indonesia,Female,1999,58,8,1,0,44,0,150,5,Tam Zamanli,Evet,Bekar,Hayir,Dindar,Var,Normal,Hayir,Lise,Baba Yasiyor
20,Priscella,Lanphier,17747,1,3434,42679,China,Female,1998,157,4,4,2,10,2,0,8,Tam Zamanli,NULL,Bekar,Hayir,Dindar,Yok,Cok Iyi,Evet,NULL,Baba Yasiyor
28,Georgeta,Gogay,29312,1,12522,32627,Japan,Female,1998,130,10,4,2,4,0,0,8,Yari Zamanli,Hayir,Evli,Hayir,Dindar,Yok,Normal,Evet,Lisans,Anne Baba Yasamiyor
36,Moises,Kersting,15566,1,2161,38160,Russia,Male,1976,121,6,2,2,32,NULL,0,10,Uzaktan,Evet,Bosanmis,Hayir,Dindar,Yok,Cok Iyi,Evet,Lisans,Baba Yasiyor
44,Agnesse,O'Tuohy,11118,1,11118,49774,Brazil,Female,1998,86,5,4,0,5,NULL,NULL,2,NULL,Evet,Bekar,Hayir,Dindar Degil,Var,Normal,Hayir,Lise,Anne Baba Yasamiyor
52,Winnifred,Dowson,NULL,1,17041,2074,Indonesia,Female,1984,180,4,2,3,NULL,2,0,8,Tam Zamanli,Evet,Bekar,Hayir,Dindar,Yok,Normal,Evet,Yuksek Lisans,Anne Baba Yasamiyor
60,Hill,Niesel,16802,0,4703,47246,Indonesia,Male,1993,24,6,3,2,20,0,0,7,Uzaktan,NULL,NULL,Hayir,Dindar Degil,Yok,Normal,Hayir,Lisans,Baba Yasiyor
68,Rona,Yakobovitz,27554,1,16710,45320,Serbia,Female,1998,202,4,1,0,20,0,30,3,Tam Zamanli,Hayir,Evli,Hayir,Dindar Degil,Yok,Cok Iyi,Evet,Lise,Anne Baba Yasamiyor
76,Derward,Dorracott,17875,1,1628,10493,Armenia,Male,1998,173,7,1,3,20,0,0,10,Yari Zamanli,Hayir,Evli,Hayir,NULL,Yok,Normal,Evet,Yuksek Lisans,Anne Baba Yasamiyor
84,Camala,Noden,10929,0,10929,32140,Chile,Female,1999,114,8,4,1,22,2,150,5,Uzaktan,Hayir,Bekar,Hayir,Dindar,Yok,Cok Iyi,Hayir,NULL,Anne Baba Yasamiyor
92,Fremont,Van Velden,11454,0,5468,19414,China,Male,1998,71,4,3,3,20,0,150,4,Yari Zamanli,Evet,Bekar,Hayir,Dindar,Var,Normal,Evet,Lisans,Ikisi de Yasiyor
100,Wolf,McKeowon,28981,0,66,33603,Thailand,Male,1993,251,8,2,1,20,0,30,1,Tam Zamanli,Evet,Bekar,Hayir,Dindar,Var,Kotu,Hayir,Ortaokul,Baba Yasiyor
108,Hans,Artinstall,15344,1,3807,23741,Philippines,Male,1998,255,3,2,2,20,1,NULL,9,Tam Zamanli,Hayir,Evli,Hayir,Dindar,Var,Normal,Evet,Yuksek Lisans,Anne Baba Yasamiyor
116,Rosemonde,Boliver,15288,1,4939,6126,Mongolia,Female,1993,106,4,4,2,3,0,0,10,Tam Zamanli,Evet,Bekar,Hayir,Dindar,Var,Normal,Evet,Lisans,Anne Baba Yasamiyor
124,Randa,Meadows,13466,1,8662,5486,Indonesia,Female,1998,216,8,1,1,20,0,30,3,NULL,Hayir,Evli,Hayir,Dindar,Var,Cok Iyi,Evet,Lise,Anne Baba Yasamiyor
132,Maible,Dundon,11233,1,11233,29690,Madagascar,Female,1989,212,NULL,0,1,NULL,0,90,2,Yari Zamanli,NULL,Evli,Hayir,Dindar,Var,Kotu,Evet,Lise,Ikisi de Yasiyor
140,Alix,O'Sheilds,13259,0,1351,15659,Indonesia,Male,2000,166,8,4,3,1,0,90,4,Uzaktan,Evet,Bosanmis,Hayir,Dindar,Yok,Cok Iyi,Evet,Lisans,Baba Yasiyor
148,Cleon,Deelay,15322,0,3715,16841,China,Male,1998,76,7,0,2,38,1,0,7,Tam Zamanli,Evet,Evli,Hayir,Dindar Degil,Var,Normal,Hayir,Lisans,Anne Baba Yasamiyor
156,Olenolin,Axford,19566,1,3570,16214,Albania,Male,1995,85,4,3,2,27,0,0,7,Tam Zamanli,Evet,Bekar,Hayir,Dindar,NULL,Normal,Evet,Lisans,Anne Baba Yasamiyor
164,Hinda,Doumic,17676,1,7319,35279,Indonesia,Male,1998,154,4,2,1,NULL,2,150,5,Uzaktan,Evet,NULL,NULL,Dindar,Var,Normal,Hayir,Lise,NULL
172,Damaris,Swanborrow,9344,1,888,17604,Colombia,Female,1998,92,4,1,1,20,0,15,2,Tam Zamanli,Hayir,Bosanmis,Hayir,Dindar Degil,Var,Normal,Evet,Ortaokul,Ikisi de Yasiyor
180,Jonathon,Castro,13387,1,1850,47768,Bahrain,Male,1993,43,11,2,3,37,0,0,9,Tam Zamanli,Evet,Bekar,Hayir,Dindar,Yok,Normal,Evet,Lisans,Baba Yasiyor
188,Alonso,Prettyman,18870,1,4705,16656,China,Male,1998,66,4,3,2,26,0,NULL,7,Tam Zamanli,Evet,Bosanmis,Hayir,Dindar,NULL,NULL,Hayir,Lisans,Baba Yasiyor
196,Meryl,Tinsey,NULL,0,4997,9178,Greece,Male,1998,40,5,4,2,20,0,0,8,Uzaktan,Evet,Evli,Hayir,Dindar,Yok,Cok Iyi,Evet,Lisans,Anne Baba Yasamiyor
204,Melba,Longmuir,22011,1,15645,33734,China,Female,1998,26,4,1,2,NULL,0,0,8,Uzaktan,Hayir,Bekar,Hayir,Dindar,Yok,Cok Iyi,Evet,Lisans,Anne Baba Yasamiyor
212,Aguistin,Ysson,18436,1,8511,46046,China,Male,1992,214,8,3,0,4,NULL,90,4,Tam Zamanli,Hayir,Bekar,Hayir,Dindar Degil,Yok,Normal,Evet,NULL,Anne Baba Yasamiyor
220,Bianca,Brinkler,19664,NULL,15576,40096,Philippines,Female,1998,86,8,2,5,1,1,150,1,Uzaktan,Evet,Bekar,Hayir,Dindar Degil,Var,Normal,Hayir,Lise,Baba Yasiyor
228,Benny,Voce,2489,0,2489,46487,China,Male,1992,54,10,0,1,NULL,0,30,1,Yari Zamanli,Evet,Bekar,Hayir,Dindar,Var,Kotu,Evet,Lise,Baba Yasiyor
236,Marcus,Grundwater,25916,0,19311,35036,Ghana,Male,2000,217,6,1,3,50,0,30,3,Tam Zamanli,Evet,Bekar,Hayir,Dindar,Yok,Normal,Evet,Lise,Baba Yasiyor
244,Conchita,Borsnall,3387,1,3387,11971,Poland,Female,1993,75,7,1,0,46,0,90,6,Tam Zamanli,Evet,Bosanmis,Hayir,Dindar Degil,Var,Cok Iyi,Evet,Lisans,Baba Yasiyor
252,Patrizius,Johananov,28148,1,13617,873,Nigeria,Male,1996,140,3,1,2,42,1,0,9,Uzaktan,Evet,NULL,Hayir,Dindar,Yok,Cok Iyi,Evet,Lisans,Baba Yasiyor
260,Chloe,Aphale,13224,1,13224,13669,Colombia,Female,1999,286,4,0,3,20,NULL,90,4,Tam Zamanli,Hayir,Bosanmis,Hayir,Dindar Degil,Yok,Normal,Hayir,Yuksek Lisans,Ikisi de Yasiyor
268,Henderson,Chasmor,NULL,1,8215,17068,Ukraine,Male,1998,205,8,1,3,20,0,90,5,Yari Zamanli,Evet,Bekar,Hayir,Dindar Degil,Var,Normal,Evet,Lise,Ikisi de Yasiyor
276,Ramon,Kelshaw,17154,1,15933,48277,Sweden,Male,1985,121,4,2,2,20,NULL,0,8,NULL,Evet,Bosanmis,NULL,Dindar,Yok,Normal,Evet,Lisans,Ikisi de Yasiyor
284,Evangelia,Dyneley,29204,1,7741,27647,China,Female,1998,223,10,0,2,NULL,0,0,9,Tam Zamanli,Hayir,Bekar,Hayir,Dindar,Yok,NULL,Evet,Lisans,Baba Yasiyor
292,Lilia,Whitcher,15320,1,1966,31981,Paraguay,Female,1996,297,10,2,2,13,0,0,8,Tam Zamanli,Evet,Evli,Hayir,Dindar,Yok,Normal,Evet,Lisans,Anne Baba Yasamiyor
